Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2023.11.24_23.08.18	-46.49945	-23.61436	VIVO	4G	-89	57	866	
2023.11.24_23.08.19	-46.49959	-23.61440	VIVO	4G	-89	53	865	
2023.11.24_23.08.21	-46.49972	-23.61443	VIVO	4G	-89	51	863	
2023.11.24_23.08.22	-46.49986	-23.61445	VIVO	4G	-90	48	867	
2023.11.24_23.08.23	-46.49999	-23.61449	VIVO	4G	-90	44	870	
2023.11.24_23.08.23	-46.50010	-23.61450	VIVO	4G	-95	41	870	
2023.11.24_23.08.25	-46.50022	-23.61452	VIVO	4G	-95	40	869	
2023.11.24_23.08.25	-46.50031	-23.61454	VIVO	4G	-98	36	868	
2023.11.24_23.08.27	-46.50031	-23.61454	VIVO	4G	-98	36	868	
2023.11.24_23.08.27	-46.50050	-23.61457	VIVO	4G	-98	36	867	
2023.11.24_23.08.29	-46.50067	-23.61457	VIVO	4G	-94	32	866	
2023.11.24_23.08.32	-46.50082	-23.61457	VIVO	4G	-93	30	866	
2023.11.24_23.08.34	-46.50093	-23.61461	VIVO	4G	-95	23	865	
2023.11.24_23.08.37	-46.50105	-23.61465	VIVO	4G	-96	18	865	
2023.11.24_23.08.41	-46.50109	-23.61475	VIVO	4G	-92	11	864	
2023.11.24_23.08.46	-46.50119	-23.61473	VIVO	4G	-93	8	863	
2023.11.24_23.08.48	-46.50109	-23.61473	VIVO	4G	-93	0	862	
2023.11.24_23.08.49	-46.50095	-23.61473	VIVO	4G	-93	0	861	
2023.11.24_23.08.51	-46.50109	-23.61473	VIVO	4G	-94	0	862	
2023.11.24_23.08.59	-46.50098	-23.61471	VIVO	4G	-99	9	861	
2023.11.24_23.09.00	-46.50088	-23.61467	VIVO	4G	-98	14	861	
2023.11.24_23.09.02	-46.50079	-23.61464	VIVO	4G	-94	15	861	
2023.11.24_23.09.12	-46.50091	-23.61465	VIVO	4G	-100	9	859	
2023.11.24_23.09.14	-46.50108	-23.61464	VIVO	4G	-100	17	859	
2023.11.24_23.09.15	-46.50108	-23.61464	VIVO	4G	-90	17	859	
2023.11.24_23.09.15	-46.50124	-23.61468	VIVO	4G	-90	24	859	
2023.11.24_23.09.16	-46.50139	-23.61472	VIVO	4G	-90	29	859	
2023.11.24_23.09.18	-46.50153	-23.61473	VIVO	4G	-90	37	859	
2023.11.24_23.09.19	-46.50167	-23.61476	VIVO	4G	-90	42	859	
2023.11.24_23.09.20	-46.50182	-23.61479	VIVO	4G	-95	43	859	
2023.11.24_23.09.21	-46.50197	-23.61480	VIVO	4G	-95	44	859	
2023.11.24_23.09.22	-46.50212	-23.61480	VIVO	4G	-94	45	857	
2023.11.24_23.09.22	-46.50225	-23.61478	VIVO	4G	-94	46	857	
2023.11.24_23.09.23	-46.50239	-23.61476	VIVO	4G	-94	48	857	
2023.11.24_23.09.24	-46.50253	-23.61473	VIVO	4G	-94	48	856	
2023.11.24_23.09.25	-46.50265	-23.61469	VIVO	4G	-97	47	856	
2023.11.24_23.09.26	-46.50277	-23.61463	VIVO	4G	-97	47	856	
2023.11.24_23.09.28	-46.50290	-23.61454	VIVO	4G	-97	50	857	
2023.11.24_23.09.29	-46.50301	-23.61443	VIVO	4G	-95	52	857	
2023.11.24_23.09.30	-46.50312	-23.61432	VIVO	4G	-95	52	858	
2023.11.24_23.09.31	-46.50322	-23.61421	VIVO	4G	-93	50	858	
2023.11.24_23.09.32	-46.50331	-23.61410	VIVO	4G	-93	52	858	
2023.11.24_23.09.32	-46.50340	-23.61398	VIVO	4G	-93	53	857	
2023.11.24_23.09.34	-46.50348	-23.61386	VIVO	4G	-96	59	857	
2023.11.24_23.09.34	-46.50358	-23.61371	VIVO	4G	-96	59	857	
2023.11.24_23.09.35	-46.50367	-23.61357	VIVO	4G	-96	61	856	
2023.11.24_23.09.37	-46.50375	-23.61342	VIVO	4G	-96	60	857	
2023.11.24_23.09.38	-46.50382	-23.61329	VIVO	4G	-94	58	857	
2023.11.24_23.09.39	-46.50389	-23.61315	VIVO	4G	-94	59	855	
2023.11.24_23.09.40	-46.50397	-23.61301	VIVO	4G	-94	59	853	
2023.11.24_23.09.41	-46.50403	-23.61289	VIVO	4G	-93	57	853	
2023.11.24_23.09.41	-46.50411	-23.61276	VIVO	4G	-93	58	853	
2023.11.24_23.09.42	-46.50416	-23.61261	VIVO	4G	-98	54	855	
2023.11.24_23.09.43	-46.50423	-23.61249	VIVO	4G	-98	53	860	
2023.11.24_23.09.45	-46.50428	-23.61235	VIVO	4G	-98	55	860	
2023.11.24_23.09.45	-46.50428	-23.61235	VIVO	4G	-101	55	860	
2023.11.24_23.09.45	-46.50431	-23.61223	VIVO	4G	-101	58	862	
2023.11.24_23.09.46	-46.50432	-23.61210	VIVO	4G	-101	58	863	
2023.11.24_23.09.48	-46.50432	-23.61194	VIVO	4G	-101	57	866	
2023.11.24_23.09.48	-46.50432	-23.61178	VIVO	4G	-100	54	867	
2023.11.24_23.09.49	-46.50431	-23.61163	VIVO	4G	-100	54	867	
2023.11.24_23.09.50	-46.50428	-23.61150	VIVO	4G	-101	56	866	
2023.11.24_23.09.52	-46.50424	-23.61136	VIVO	4G	-101	55	866	
2023.11.24_23.09.52	-46.50419	-23.61122	VIVO	4G	-101	55	866	
2023.11.24_23.09.53	-46.50415	-23.61109	VIVO	4G	-98	53	865	
2023.11.24_23.09.54	-46.50411	-23.61096	VIVO	4G	-98	54	864	
2023.11.24_23.09.56	-46.50408	-23.61084	VIVO	4G	-101	52	862	
2023.11.24_23.09.57	-46.50406	-23.61071	VIVO	4G	-101	51	860	
2023.11.24_23.09.57	-46.50407	-23.61059	VIVO	4G	-101	51	859	
2023.11.24_23.09.58	-46.50407	-23.61059	VIVO	4G	-340	51	859	
2023.11.24_23.09.58	-46.50410	-23.61044	VIVO	4G	-340	51	857	
2023.11.24_23.09.59	-46.50416	-23.61030	VIVO	4G	-99	51	855	
2023.11.24_23.10.00	-46.50422	-23.61016	VIVO	4G	-99	52	853	
2023.11.24_23.10.01	-46.50428	-23.61004	VIVO	4G	-99	54	852	
2023.11.24_23.10.02	-46.50428	-23.61004	VIVO	4G	-83	54	852	
2023.11.24_23.10.02	-46.50435	-23.60992	VIVO	4G	-83	54	851	
2023.11.24_23.10.04	-46.50444	-23.60981	VIVO	4G	-83	52	850	
2023.11.24_23.10.05	-46.50455	-23.60970	VIVO	4G	-85	52	849	
2023.11.24_23.10.06	-46.50466	-23.60961	VIVO	4G	-85	55	847	
2023.11.24_23.10.07	-46.50478	-23.60953	VIVO	4G	-88	53	847	
2023.11.24_23.10.07	-46.50490	-23.60944	VIVO	4G	-88	54	847	
2023.11.24_23.10.09	-46.50502	-23.60936	VIVO	4G	-87	54	846	
2023.11.24_23.10.09	-46.50514	-23.60927	VIVO	4G	-87	57	845	
2023.11.24_23.10.11	-46.50527	-23.60917	VIVO	4G	-87	58	845	
2023.11.24_23.10.11	-46.50541	-23.60908	VIVO	4G	-87	60	844	
2023.11.24_23.10.12	-46.50554	-23.60898	VIVO	4G	-87	62	843	
2023.11.24_23.10.13	-46.50554	-23.60898	VIVO	4G	-103	62	843	
2023.11.24_23.10.13	-46.50570	-23.60892	VIVO	4G	-103	59	851	
2023.11.24_23.10.14	-46.50570	-23.60892	VIVO	4G	-340	59	851	
2023.11.24_23.10.14	-46.50583	-23.60882	VIVO	4G	-340	60	848	
2023.11.24_23.10.15	-46.50597	-23.60872	VIVO	4G	-340	66	848	
2023.11.24_23.10.17	-46.50613	-23.60861	VIVO	4G	-93	65	847	
2023.11.24_23.10.18	-46.50626	-23.60851	VIVO	4G	-93	65	847	
2023.11.24_23.10.18	-46.50640	-23.60842	VIVO	4G	-92	67	847	
2023.11.24_23.10.19	-46.50652	-23.60832	VIVO	4G	-92	66	846	
2023.11.24_23.10.20	-46.50662	-23.60821	VIVO	4G	-92	59	846	
2023.11.24_23.10.21	-46.50671	-23.60809	VIVO	4G	-92	56	845	
2023.11.24_23.10.23	-46.50679	-23.60798	VIVO	4G	-92	57	846	
2023.11.24_23.10.23	-46.50686	-23.60784	VIVO	4G	-92	58	844	
2023.11.24_23.10.24	-46.50686	-23.60784	VIVO	4G	-91	58	844	
2023.11.24_23.10.24	-46.50691	-23.60772	VIVO	4G	-91	52	843	
2023.11.24_23.10.25	-46.50697	-23.60760	VIVO	4G	-91	51	844	
2023.11.24_23.10.26	-46.50699	-23.60750	VIVO	4G	-91	46	843	
2023.11.24_23.10.27	-46.50702	-23.60739	VIVO	4G	-91	44	843	
2023.11.24_23.10.28	-46.50706	-23.60729	VIVO	4G	-97	48	842	
2023.11.24_23.10.29	-46.50711	-23.60719	VIVO	4G	-97	49	841	
2023.11.24_23.10.30	-46.50715	-23.60710	VIVO	4G	-95	41	841	
2023.11.24_23.10.32	-46.50720	-23.60702	VIVO	4G	-95	39	840	
2023.11.24_23.10.34	-46.50727	-23.60690	VIVO	4G	-95	29	839	
2023.11.24_23.10.36	-46.50736	-23.60678	VIVO	4G	-94	32	840	
2023.11.24_23.10.37	-46.50742	-23.60666	VIVO	4G	-97	28	839	
2023.11.24_23.10.37	-46.50742	-23.60666	VIVO	4G	-97	28	839	
2023.11.24_23.10.38	-46.50742	-23.60666	VIVO	4G	-94	28	839	
2023.11.24_23.10.39	-46.50745	-23.60656	VIVO	4G	-94	23	838	
2023.11.24_23.10.42	-46.50751	-23.60646	VIVO	4G	-90	17	838	
2023.11.24_23.10.47	-46.50757	-23.60639	VIVO	4G	-92	7	838	
2023.11.24_23.11.00	-46.50755	-23.60648	VIVO	4G	-92	0	832	
2023.11.24_23.11.15	-46.50747	-23.60642	VIVO	4G	-93	8	815	
2023.11.24_23.11.17	-46.50747	-23.60642	VIVO	4G	-87	8	815	
2023.11.24_23.11.19	-46.50747	-23.60642	VIVO	4G	-107	8	815	
2023.11.24_23.11.20	-46.50743	-23.60631	VIVO	4G	-105	9	815	
2023.11.24_23.11.22	-46.50743	-23.60631	VIVO	4G	-93	9	815	
2023.11.24_23.11.23	-46.50750	-23.60622	VIVO	4G	-93	14	816	
2023.11.24_23.11.25	-46.50756	-23.60612	VIVO	4G	-93	19	817	
2023.11.24_23.11.27	-46.50756	-23.60612	VIVO	4G	-340	19	817	
2023.11.24_23.11.27	-46.50767	-23.60600	VIVO	4G	-340	24	818	
2023.11.24_23.11.29	-46.50777	-23.60594	VIVO	4G	-340	27	817	
2023.11.24_23.11.29	-46.50786	-23.60589	VIVO	4G	-340	26	819	
2023.11.24_23.11.29	-46.50786	-23.60589	VIVO	4G	-340	26	819	
2023.11.24_23.11.32	-46.50798	-23.60577	VIVO	4G	-340	32	820	
2023.11.24_23.11.33	-46.50811	-23.60564	VIVO	4G	-99	32	821	
2023.11.24_23.11.34	-46.50818	-23.60558	VIVO	4G	-99	33	821	
2023.11.24_23.11.35	-46.50825	-23.60550	VIVO	4G	-99	31	822	
2023.11.24_23.11.37	-46.50834	-23.60541	VIVO	4G	-97	30	824	
2023.11.24_23.11.37	-46.50841	-23.60532	VIVO	4G	-97	32	824	
2023.11.24_23.11.39	-46.50847	-23.60525	VIVO	4G	-97	34	824	
2023.11.24_23.11.40	-46.50856	-23.60513	VIVO	4G	-93	29	825	
2023.11.24_23.11.43	-46.50864	-23.60502	VIVO	4G	-93	22	826	
2023.11.24_23.11.45	-46.50871	-23.60493	VIVO	4G	-91	20	828	
2023.11.24_23.11.46	-46.50877	-23.60485	VIVO	4G	-94	18	829	
2023.11.24_23.11.49	-46.50884	-23.60475	VIVO	4G	-100	20	830	
2023.11.24_23.11.49	-46.50884	-23.60475	VIVO	4G	-100	20	830	
2023.11.24_23.11.52	-46.50892	-23.60465	VIVO	4G	-97	20	831	
2023.11.24_23.11.54	-46.50898	-23.60457	VIVO	4G	-97	20	831	
2023.11.24_23.11.56	-46.50908	-23.60451	VIVO	4G	-97	20	831	
2023.11.24_23.11.58	-46.50918	-23.60446	VIVO	4G	-97	19	830	
2023.11.24_23.12.00	-46.50928	-23.60442	VIVO	4G	-98	18	829	
2023.11.24_23.12.01	-46.50928	-23.60442	VIVO	4G	-90	18	829	
2023.11.24_23.12.02	-46.50940	-23.60441	VIVO	4G	-90	20	829	
2023.11.24_23.12.05	-46.50951	-23.60439	VIVO	4G	-97	19	829	
2023.11.24_23.12.06	-46.50960	-23.60437	VIVO	4G	-97	18	828	
2023.11.24_23.12.09	-46.50973	-23.60438	VIVO	4G	-92	18	827	
2023.11.24_23.12.11	-46.50984	-23.60439	VIVO	4G	-94	19	825	
2023.11.24_23.12.12	-46.50996	-23.60440	VIVO	4G	-95	19	824	
2023.11.24_23.12.14	-46.51007	-23.60442	VIVO	4G	-95	20	823	
2023.11.24_23.12.17	-46.51020	-23.60444	VIVO	4G	-97	19	821	
2023.11.24_23.12.19	-46.51030	-23.60445	VIVO	4G	-95	19	817	
2023.11.24_23.12.21	-46.51042	-23.60444	VIVO	4G	-89	19	814	
2023.11.24_23.12.23	-46.51053	-23.60443	VIVO	4G	-93	20	812	
2023.11.24_23.12.26	-46.51067	-23.60439	VIVO	4G	-93	27	811	
2023.11.24_23.12.27	-46.51067	-23.60439	VIVO	4G	-340	27	811	
2023.11.24_23.12.27	-46.51083	-23.60432	VIVO	4G	-340	32	811	
2023.11.24_23.12.27	-46.51083	-23.60432	VIVO	4G	-340	32	811	
2023.11.24_23.12.28	-46.51083	-23.60432	VIVO	4G	-340	32	811	
2023.11.24_23.12.30	-46.51098	-23.60425	VIVO	4G	-340	30	811	
2023.11.24_23.12.31	-46.51112	-23.60416	VIVO	4G	-96	33	811	
2023.11.24_23.12.32	-46.51120	-23.60410	VIVO	4G	-96	33	811	
2023.11.24_23.12.34	-46.51128	-23.60406	VIVO	4G	-95	34	811	
2023.11.24_23.12.35	-46.51143	-23.60394	VIVO	4G	-94	35	811	
2023.11.24_23.12.36	-46.51151	-23.60388	VIVO	4G	-94	35	811	
2023.11.24_23.12.37	-46.51159	-23.60380	VIVO	4G	-92	34	813	
2023.11.24_23.12.39	-46.51167	-23.60374	VIVO	4G	-92	34	813	
2023.11.24_23.12.40	-46.51175	-23.60368	VIVO	4G	-98	32	813	
2023.11.24_23.12.40	-46.51181	-23.60362	VIVO	4G	-98	34	813	
2023.11.24_23.12.41	-46.51181	-23.60362	VIVO	4G	-340	34	813	
2023.11.24_23.12.43	-46.51197	-23.60353	VIVO	4G	-340	32	812	
2023.11.24_23.12.43	-46.51197	-23.60353	VIVO	4G	-105	32	812	
2023.11.24_23.12.43	-46.51208	-23.60349	VIVO	4G	-105	34	812	
2023.11.24_23.12.44	-46.51218	-23.60347	VIVO	4G	-105	34	812	
2023.11.24_23.12.46	-46.51238	-23.60344	VIVO	4G	-98	36	811	
2023.11.24_23.12.48	-46.51253	-23.60337	VIVO	4G	-102	34	808	
2023.11.24_23.12.50	-46.51263	-23.60334	VIVO	4G	-98	34	808	
2023.11.24_23.12.51	-46.51272	-23.60332	VIVO	4G	-98	34	807	
2023.11.24_23.12.53	-46.51290	-23.60326	VIVO	4G	-95	32	805	
2023.11.24_23.12.53	-46.51290	-23.60326	VIVO	4G	-75	32	805	
2023.11.24_23.12.55	-46.51308	-23.60323	VIVO	4G	-75	33	804	
2023.11.24_23.12.56	-46.51326	-23.60320	VIVO	4G	-78	31	803	
2023.11.24_23.12.59	-46.51344	-23.60316	VIVO	4G	-77	33	801	
2023.11.24_23.13.01	-46.51362	-23.60311	VIVO	4G	-77	30	800	
2023.11.24_23.13.03	-46.51380	-23.60310	VIVO	4G	-78	32	799	
2023.11.24_23.13.05	-46.51398	-23.60308	VIVO	4G	-79	32	800	
2023.11.24_23.13.07	-46.51415	-23.60304	VIVO	4G	-76	34	799	
2023.11.24_23.13.08	-46.51433	-23.60301	VIVO	4G	-80	34	799	
2023.11.24_23.13.11	-46.51452	-23.60297	VIVO	4G	-73	31	799	
2023.11.24_23.13.13	-46.51468	-23.60295	VIVO	4G	-77	30	798	
2023.11.24_23.13.15	-46.51483	-23.60293	VIVO	4G	-75	29	797	
2023.11.24_23.13.17	-46.51499	-23.60293	VIVO	4G	-80	27	798	
2023.11.24_23.13.19	-46.51513	-23.60294	VIVO	4G	-82	24	798	
2023.11.24_23.13.21	-46.51527	-23.60294	VIVO	4G	-90	23	798	
2023.11.24_23.13.22	-46.51540	-23.60293	VIVO	4G	-94	23	799	
2023.11.24_23.13.29	-46.51550	-23.60292	VIVO	4G	-99	5	805	
2023.11.24_23.13.29	-46.51550	-23.60292	VIVO	4G	-100	5	805	
2023.11.24_23.13.31	-46.51550	-23.60292	VIVO	4G	-92	5	805	
2023.11.24_23.13.58	-46.51557	-23.60303	VIVO	4G	-96	0	802	
2023.11.24_23.14.05	-46.51567	-23.60312	VIVO	4G	-99	8	799	
2023.11.24_23.14.07	-46.51578	-23.60316	VIVO	4G	-98	12	799	
2023.11.24_23.14.09	-46.51593	-23.60320	VIVO	4G	-104	17	798	
2023.11.24_23.14.10	-46.51593	-23.60320	VIVO	4G	-99	17	798	
2023.11.24_23.14.10	-46.51613	-23.60309	VIVO	4G	-99	24	796	
2023.11.24_23.14.11	-46.51629	-23.60298	VIVO	4G	-99	32	796	
2023.11.24_23.14.13	-46.51649	-23.60289	VIVO	4G	-99	39	795	
2023.11.24_23.14.14	-46.51664	-23.60281	VIVO	4G	-100	45	796	
2023.11.24_23.14.14	-46.51683	-23.60277	VIVO	4G	-100	52	797	
2023.11.24_23.14.15	-46.51702	-23.60273	VIVO	4G	-99	61	797	
2023.11.24_23.14.16	-46.51720	-23.60269	VIVO	4G	-99	67	798	
2023.11.24_23.14.17	-46.51740	-23.60265	VIVO	4G	-99	72	799	
2023.11.24_23.14.18	-46.51760	-23.60262	VIVO	4G	-99	73	796	
2023.11.24_23.14.19	-46.51780	-23.60257	VIVO	4G	-99	77	795	
2023.11.24_23.14.20	-46.51800	-23.60254	VIVO	4G	-97	79	794	
2023.11.24_23.14.22	-46.51821	-23.60252	VIVO	4G	-97	78	795	
2023.11.24_23.14.23	-46.51842	-23.60252	VIVO	4G	-97	78	795	
2023.11.24_23.14.23	-46.51865	-23.60252	VIVO	4G	-94	79	794	
2023.11.24_23.14.24	-46.51888	-23.60253	VIVO	4G	-94	79	794	
2023.11.24_23.14.26	-46.51911	-23.60253	VIVO	4G	-95	79	794	
2023.11.24_23.14.26	-46.51933	-23.60253	VIVO	4G	-95	78	794	
2023.11.24_23.14.28	-46.51956	-23.60254	VIVO	4G	-95	80	794	
2023.11.24_23.14.28	-46.51978	-23.60254	VIVO	4G	-96	82	794	
2023.11.24_23.14.29	-46.52000	-23.60254	VIVO	4G	-96	79	794	
2023.11.24_23.14.30	-46.52023	-23.60253	VIVO	4G	-96	81	794	
2023.11.24_23.14.31	-46.52045	-23.60251	VIVO	4G	-94	80	795	
2023.11.24_23.14.32	-46.52068	-23.60250	VIVO	4G	-94	78	795	
2023.11.24_23.14.33	-46.52090	-23.60247	VIVO	4G	-103	79	795	
2023.11.24_23.14.34	-46.52109	-23.60243	VIVO	4G	-103	79	794	
2023.11.24_23.14.35	-46.52130	-23.60240	VIVO	4G	-103	78	795	
2023.11.24_23.14.36	-46.52130	-23.60240	VIVO	4G	-108	78	795	
2023.11.24_23.14.36	-46.52151	-23.60236	VIVO	4G	-108	79	795	
2023.11.24_23.14.37	-46.52172	-23.60232	VIVO	4G	-108	78	794	
2023.11.24_23.14.38	-46.52172	-23.60232	VIVO	4G	-77	78	794	
2023.11.24_23.14.38	-46.52193	-23.60228	VIVO	4G	-77	80	793	
2023.11.24_23.14.39	-46.52214	-23.60223	VIVO	4G	-77	82	792	
2023.11.24_23.14.40	-46.52235	-23.60219	VIVO	4G	-85	79	790	
2023.11.24_23.14.41	-46.52257	-23.60217	VIVO	4G	-85	79	789	
2023.11.24_23.14.42	-46.52281	-23.60217	VIVO	4G	-91	81	784	
2023.11.24_23.14.43	-46.52303	-23.60215	VIVO	4G	-91	82	783	
2023.11.24_23.14.44	-46.52325	-23.60212	VIVO	4G	-86	80	783	
2023.11.24_23.14.45	-46.52346	-23.60210	VIVO	4G	-86	80	782	
2023.11.24_23.14.46	-46.52369	-23.60207	VIVO	4G	-93	79	782	
2023.11.24_23.14.47	-46.52390	-23.60204	VIVO	4G	-93	76	781	
2023.11.24_23.14.48	-46.52411	-23.60200	VIVO	4G	-93	76	781	
2023.11.24_23.14.49	-46.52432	-23.60197	VIVO	4G	-89	72	782	
2023.11.24_23.14.50	-46.52451	-23.60194	VIVO	4G	-89	68	782	
2023.11.24_23.14.51	-46.52468	-23.60189	VIVO	4G	-88	68	782	
2023.11.24_23.14.52	-46.52486	-23.60188	VIVO	4G	-88	65	782	
2023.11.24_23.14.53	-46.52503	-23.60186	VIVO	4G	-88	62	782	
2023.11.24_23.14.54	-46.52519	-23.60183	VIVO	4G	-88	61	784	
2023.11.24_23.14.55	-46.52534	-23.60179	VIVO	4G	-96	59	789	
2023.11.24_23.14.56	-46.52547	-23.60173	VIVO	4G	-96	55	790	
2023.11.24_23.14.58	-46.52562	-23.60171	VIVO	4G	-97	54	799	
2023.11.24_23.14.58	-46.52575	-23.60167	VIVO	4G	-97	50	802	
2023.11.24_23.14.59	-46.52575	-23.60167	VIVO	4G	-94	50	802	
2023.11.24_23.15.00	-46.52589	-23.60162	VIVO	4G	-94	49	804	
2023.11.24_23.15.00	-46.52601	-23.60157	VIVO	4G	-94	50	802	
2023.11.24_23.15.01	-46.52601	-23.60157	VIVO	4G	-88	50	802	
2023.11.24_23.15.02	-46.52612	-23.60151	VIVO	4G	-88	46	801	
2023.11.24_23.15.02	-46.52621	-23.60144	VIVO	4G	-88	44	800	
2023.11.24_23.15.03	-46.52631	-23.60138	VIVO	4G	-88	41	799	
2023.11.24_23.15.04	-46.52640	-23.60132	VIVO	4G	-88	39	798	
2023.11.24_23.15.06	-46.52657	-23.60122	VIVO	4G	-92	33	796	
2023.11.24_23.15.08	-46.52673	-23.60115	VIVO	4G	-96	32	795	
2023.11.24_23.15.10	-46.52687	-23.60109	VIVO	4G	-93	27	795	
2023.11.24_23.15.12	-46.52699	-23.60103	VIVO	4G	-93	25	795	
2023.11.24_23.15.15	-46.52713	-23.60097	VIVO	4G	-98	21	791	
2023.11.24_23.15.17	-46.52713	-23.60097	VIVO	4G	-95	21	791	
2023.11.24_23.15.19	-46.52722	-23.60091	VIVO	4G	-94	12	790	
2023.11.24_23.15.28	-46.52722	-23.60091	VIVO	4G	-93	12	790	
2023.11.24_23.15.33	-46.52722	-23.60091	VIVO	4G	-86	0	790	
2023.11.24_23.15.47	-46.52722	-23.60091	VIVO	4G	-99	0	790	
2023.11.24_23.15.54	-46.52719	-23.60081	VIVO	4G	-96	6	775	
2023.11.24_23.15.57	-46.52728	-23.60074	VIVO	4G	-96	8	776	
2023.11.24_23.15.59	-46.52737	-23.60068	VIVO	4G	-98	14	776	
2023.11.24_23.16.01	-46.52737	-23.60068	VIVO	4G	-95	14	776	
2023.11.24_23.16.02	-46.52754	-23.60055	VIVO	4G	-95	31	776	
2023.11.24_23.16.02	-46.52765	-23.60048	VIVO	4G	-95	34	776	
2023.11.24_23.16.03	-46.52775	-23.60043	VIVO	4G	-95	37	778	
2023.11.24_23.16.04	-46.52787	-23.60035	VIVO	4G	-95	41	780	
2023.11.24_23.16.06	-46.52799	-23.60029	VIVO	4G	-95	45	780	
2023.11.24_23.16.07	-46.52819	-23.60016	VIVO	4G	-96	55	783	
2023.11.24_23.16.07	-46.52836	-23.60005	VIVO	4G	-96	63	784	
2023.11.24_23.16.08	-46.52853	-23.59995	VIVO	4G	-94	69	785	
2023.11.24_23.16.09	-46.52873	-23.59984	VIVO	4G	-94	72	787	
2023.11.24_23.16.10	-46.52892	-23.59976	VIVO	4G	-94	76	786	
2023.11.24_23.16.11	-46.52910	-23.59968	VIVO	4G	-91	78	786	
2023.11.24_23.16.12	-46.52931	-23.59961	VIVO	4G	-91	80	786	
2023.11.24_23.16.13	-46.52950	-23.59954	VIVO	4G	-91	79	785	
2023.11.24_23.16.14	-46.52972	-23.59947	VIVO	4G	-87	79	786	
2023.11.24_23.16.15	-46.52993	-23.59941	VIVO	4G	-87	80	788	
2023.11.24_23.16.16	-46.53014	-23.59934	VIVO	4G	-90	80	787	
2023.11.24_23.16.18	-46.53035	-23.59927	VIVO	4G	-90	81	786	
2023.11.24_23.16.18	-46.53057	-23.59921	VIVO	4G	-89	80	785	
2023.11.24_23.16.19	-46.53077	-23.59915	VIVO	4G	-89	81	783	
2023.11.24_23.16.21	-46.53097	-23.59908	VIVO	4G	-89	80	781	
2023.11.24_23.16.21	-46.53118	-23.59902	VIVO	4G	-94	80	780	
2023.11.24_23.16.22	-46.53139	-23.59895	VIVO	4G	-94	80	780	
2023.11.24_23.16.24	-46.53159	-23.59889	VIVO	4G	-106	81	780	
2023.11.24_23.16.24	-46.53159	-23.59889	VIVO	4G	-102	81	780	
2023.11.24_23.16.25	-46.53180	-23.59882	VIVO	4G	-102	79	779	
2023.11.24_23.16.25	-46.53201	-23.59876	VIVO	4G	-102	79	779	
2023.11.24_23.16.26	-46.53223	-23.59870	VIVO	4G	-102	81	784	
2023.11.24_23.16.27	-46.53243	-23.59863	VIVO	4G	-106	80	783	
2023.11.24_23.16.28	-46.53264	-23.59857	VIVO	4G	-106	80	782	
2023.11.24_23.16.29	-46.53285	-23.59850	VIVO	4G	-101	81	782	
2023.11.24_23.16.31	-46.53306	-23.59843	VIVO	4G	-101	81	781	
2023.11.24_23.16.31	-46.53327	-23.59836	VIVO	4G	-101	79	780	
2023.11.24_23.16.32	-46.53347	-23.59829	VIVO	4G	-97	80	779	
2023.11.24_23.16.33	-46.53368	-23.59822	VIVO	4G	-97	80	779	
2023.11.24_23.16.34	-46.53389	-23.59815	VIVO	4G	-92	78	778	
2023.11.24_23.16.35	-46.53409	-23.59809	VIVO	4G	-92	80	777	
2023.11.24_23.16.36	-46.53430	-23.59802	VIVO	4G	-97	79	776	
2023.11.24_23.16.37	-46.53450	-23.59795	VIVO	4G	-97	80	775	
2023.11.24_23.16.39	-46.53471	-23.59788	VIVO	4G	-96	79	778	
2023.11.24_23.16.39	-46.53491	-23.59780	VIVO	4G	-96	81	777	
2023.11.24_23.16.41	-46.53509	-23.59772	VIVO	4G	-96	77	777	
2023.11.24_23.16.41	-46.53527	-23.59761	VIVO	4G	-95	79	777	
2023.11.24_23.16.42	-46.53545	-23.59749	VIVO	4G	-95	80	778	
2023.11.24_23.16.44	-46.53561	-23.59735	VIVO	4G	-101	78	779	
2023.11.24_23.16.44	-46.53561	-23.59735	VIVO	4G	-340	78	779	
2023.11.24_23.16.45	-46.53577	-23.59721	VIVO	4G	-340	77	779	
2023.11.24_23.16.45	-46.53577	-23.59721	VIVO	4G	-96	77	779	
2023.11.24_23.16.45	-46.53592	-23.59708	VIVO	4G	-96	70	779	
2023.11.24_23.16.46	-46.53606	-23.59696	VIVO	4G	-89	70	779	
2023.11.24_23.16.47	-46.53619	-23.59684	VIVO	4G	-89	67	779	
2023.11.24_23.16.48	-46.53630	-23.59671	VIVO	4G	-89	65	778	
2023.11.24_23.16.49	-46.53641	-23.59660	VIVO	4G	-89	60	779	
2023.11.24_23.16.51	-46.53651	-23.59650	VIVO	4G	-91	58	778	
2023.11.24_23.16.51	-46.53660	-23.59638	VIVO	4G	-91	57	778	
2023.11.24_23.16.52	-46.53668	-23.59626	VIVO	4G	-91	53	777	
2023.11.24_23.16.53	-46.53676	-23.59616	VIVO	4G	-86	49	777	
2023.11.24_23.16.54	-46.53685	-23.59607	VIVO	4G	-86	46	777	
2023.11.24_23.16.55	-46.53693	-23.59599	VIVO	4G	-90	41	776	
2023.11.24_23.16.56	-46.53701	-23.59591	VIVO	4G	-90	38	776	
