Timestamp	Longitude	Latitude	Operatorname	NetworkTech	Level	Speed	Altitude	Filemark
2023.10.15_15.46.41	-46.53708	-23.59587	TIM	4G	-92	32	775	
2023.10.15_15.46.43	-46.53720	-23.59575	TIM	5G	-85	33	775	
2023.10.15_15.46.44	-46.53720	-23.59575	TIM	5G	-100	33	775	
2023.10.15_15.46.45	-46.53731	-23.59566	TIM	5G	-100	29	775	
2023.10.15_15.46.46	-46.53731	-23.59566	TIM	5G	-100	29	775	
2023.10.15_15.46.48	-46.53739	-23.59560	TIM	5G	-101	20	775	
2023.10.15_15.46.50	-46.53755	-23.59547	TIM	5G	-101	28	775	
2023.10.15_15.46.51	-46.53769	-23.59538	TIM	5G	-100	35	776	
2023.10.15_15.46.53	-46.53764	-23.59556	TIM	5G	-100	8	779	
2023.10.15_15.46.55	-46.53756	-23.59562	TIM	5G	-99	2	779	
2023.10.15_15.47.00	-46.53749	-23.59569	TIM	5G	-91	4	779	
2023.10.15_15.47.10	-46.53749	-23.59560	TIM	5G	-88	2	779	
2023.10.15_15.47.18	-46.53749	-23.59560	TIM	4G	-85	2	779	
2023.10.15_15.47.20	-46.53749	-23.59560	TIM	5G	-84	0	779	
2023.10.15_15.47.22	-46.53749	-23.59560	TIM	5G	-100	0	779	
2023.10.15_15.47.28	-46.53749	-23.59560	TIM	4G	-95	0	779	
2023.10.15_15.47.34	-46.53749	-23.59560	TIM	5G	-101	0	779	
2023.10.15_15.47.36	-46.53749	-23.59560	TIM	5G	-92	0	779	
2023.10.15_15.47.38	-46.53775	-23.59536	TIM	5G	-92	45	778	
2023.10.15_15.47.39	-46.53789	-23.59523	TIM	5G	-92	46	779	
2023.10.15_15.47.40	-46.53806	-23.59505	TIM	5G	-88	55	780	
2023.10.15_15.47.41	-46.53823	-23.59481	TIM	5G	-88	62	782	
2023.10.15_15.47.42	-46.53841	-23.59460	TIM	5G	-83	69	782	
2023.10.15_15.47.43	-46.53858	-23.59442	TIM	5G	-83	72	780	
2023.10.15_15.47.44	-46.53875	-23.59423	TIM	5G	-83	78	780	
2023.10.15_15.47.45	-46.53891	-23.59409	TIM	5G	-84	77	777	
2023.10.15_15.47.46	-46.53906	-23.59393	TIM	5G	-84	78	777	
2023.10.15_15.47.47	-46.53924	-23.59377	TIM	5G	-84	80	771	
2023.10.15_15.47.48	-46.53940	-23.59361	TIM	5G	-87	83	772	
2023.10.15_15.47.49	-46.53957	-23.59345	TIM	5G	-87	81	772	
2023.10.15_15.47.50	-46.53972	-23.59331	TIM	5G	-87	80	774	
2023.10.15_15.47.51	-46.53987	-23.59318	TIM	5G	-91	78	775	
2023.10.15_15.47.52	-46.54002	-23.59303	TIM	5G	-91	79	775	
2023.10.15_15.47.52	-46.54002	-23.59303	TIM	4G	-84	79	775	
2023.10.15_15.47.53	-46.54020	-23.59292	TIM	4G	-84	80	775	
2023.10.15_15.47.54	-46.54038	-23.59278	TIM	4G	-84	82	775	
2023.10.15_15.47.55	-46.54055	-23.59262	TIM	4G	-90	86	776	
2023.10.15_15.47.56	-46.54069	-23.59252	TIM	4G	-90	76	776	
2023.10.15_15.47.57	-46.54086	-23.59243	TIM	4G	-91	75	776	
2023.10.15_15.47.58	-46.54105	-23.59234	TIM	4G	-91	77	776	
2023.10.15_15.47.59	-46.54121	-23.59222	TIM	5G	-91	77	776	
2023.10.15_15.48.00	-46.54141	-23.59211	TIM	5G	-91	82	776	
2023.10.15_15.48.00	-46.54141	-23.59211	TIM	5G	-91	82	776	
2023.10.15_15.48.02	-46.54141	-23.59211	TIM	5G	-98	82	776	
2023.10.15_15.48.10	-46.54296	-23.59097	TIM	5G	-107	69	776	
2023.10.15_15.48.11	-46.54309	-23.59084	TIM	5G	-107	69	776	
2023.10.15_15.48.12	-46.54321	-23.59058	TIM	5G	-107	69	776	
2023.10.15_15.48.13	-46.54342	-23.59042	TIM	5G	-99	68	776	
2023.10.15_15.48.14	-46.54352	-23.59028	TIM	5G	-99	68	776	
2023.10.15_15.48.15	-46.54363	-23.59014	TIM	5G	-99	68	776	
2023.10.15_15.48.16	-46.54375	-23.59000	TIM	5G	-98	68	776	
2023.10.15_15.48.17	-46.54386	-23.58989	TIM	5G	-98	65	776	
2023.10.15_15.48.18	-46.54396	-23.58980	TIM	5G	-98	62	776	
2023.10.15_15.48.19	-46.54408	-23.58966	TIM	5G	-96	61	776	
2023.10.15_15.48.20	-46.54409	-23.58956	TIM	5G	-96	52	776	
2023.10.15_15.48.21	-46.54414	-23.58945	TIM	5G	-96	45	775	
2023.10.15_15.48.22	-46.54422	-23.58936	TIM	5G	-94	45	775	
2023.10.15_15.48.23	-46.54428	-23.58928	TIM	5G	-94	41	774	
2023.10.15_15.48.25	-46.54438	-23.58914	TIM	5G	-94	34	773	
2023.10.15_15.48.27	-46.54438	-23.58914	TIM	5G	-94	34	773	
2023.10.15_15.48.27	-46.54448	-23.58900	TIM	5G	-94	33	773	
2023.10.15_15.48.28	-46.54454	-23.58892	TIM	5G	-93	36	774	
2023.10.15_15.48.29	-46.54454	-23.58892	TIM	5G	-93	36	774	
2023.10.15_15.48.30	-46.54465	-23.58880	TIM	5G	-93	33	774	
2023.10.15_15.48.35	-46.54459	-23.58889	TIM	5G	-91	8	774	
2023.10.15_15.48.36	-46.54451	-23.58897	TIM	5G	-91	3	774	
2023.10.15_15.48.49	-46.54444	-23.58904	TIM	5G	-93	2	774	
2023.10.15_15.48.51	-46.54467	-23.58874	TIM	5G	-91	16	774	
2023.10.15_15.48.55	-46.54477	-23.58870	TIM	5G	-91	5	774	
2023.10.15_15.49.00	-46.54461	-23.58887	TIM	5G	-91	0	774	
2023.10.15_15.49.08	-46.54441	-23.58887	TIM	5G	-92	13	774	
2023.10.15_15.49.11	-46.54428	-23.58883	TIM	5G	-92	18	774	
2023.10.15_15.49.13	-46.54423	-23.58870	TIM	5G	-92	19	774	
2023.10.15_15.49.20	-46.54416	-23.58850	TIM	5G	-90	16	774	
2023.10.15_15.49.21	-46.54414	-23.58863	TIM	5G	-90	14	774	
2023.10.15_15.49.21	-46.54414	-23.58863	TIM	4G	-83	14	774	
2023.10.15_15.49.23	-46.54414	-23.58863	TIM	4G	-93	14	774	
2023.10.15_15.49.24	-46.54377	-23.58840	TIM	4G	-93	27	774	
2023.10.15_15.49.25	-46.54399	-23.58842	TIM	4G	-93	22	774	
2023.10.15_15.49.26	-46.54403	-23.58797	TIM	5G	-90	39	774	
2023.10.15_15.49.27	-46.54494	-23.58825	TIM	5G	-90	27	774	
2023.10.15_15.49.28	-46.54511	-23.58820	TIM	5G	-91	35	774	
2023.10.15_15.49.29	-46.54522	-23.58804	TIM	5G	-91	38	764	
2023.10.15_15.49.29	-46.54522	-23.58804	TIM	5G	-91	38	764	
2023.10.15_15.49.30	-46.54527	-23.58794	TIM	5G	-91	43	764	
2023.10.15_15.49.31	-46.54534	-23.58786	TIM	5G	-92	43	765	
2023.10.15_15.49.32	-46.54542	-23.58777	TIM	5G	-92	40	767	
2023.10.15_15.49.34	-46.54557	-23.58765	TIM	5G	-94	39	764	
2023.10.15_15.49.35	-46.54563	-23.58757	TIM	5G	-94	41	763	
2023.10.15_15.49.36	-46.54571	-23.58749	TIM	5G	-94	41	765	
2023.10.15_15.49.37	-46.54579	-23.58743	TIM	5G	-95	40	764	
2023.10.15_15.49.38	-46.54587	-23.58736	TIM	5G	-95	39	763	
2023.10.15_15.49.39	-46.54595	-23.58729	TIM	5G	-94	40	764	
2023.10.15_15.49.40	-46.54603	-23.58723	TIM	5G	-94	39	765	
2023.10.15_15.49.42	-46.54615	-23.58711	TIM	5G	-94	35	764	
2023.10.15_15.49.43	-46.54624	-23.58702	TIM	5G	-96	39	765	
2023.10.15_15.49.44	-46.54633	-23.58693	TIM	5G	-96	43	764	
2023.10.15_15.49.45	-46.54643	-23.58688	TIM	5G	-96	43	763	
2023.10.15_15.49.46	-46.54651	-23.58680	TIM	5G	-97	43	763	
2023.10.15_15.49.47	-46.54660	-23.58671	TIM	5G	-97	45	765	
2023.10.15_15.49.48	-46.54670	-23.58663	TIM	5G	-97	47	764	
2023.10.15_15.49.49	-46.54682	-23.58652	TIM	5G	-94	52	765	
2023.10.15_15.49.51	-46.54700	-23.58642	TIM	5G	-94	47	764	
2023.10.15_15.49.52	-46.54708	-23.58633	TIM	5G	-94	44	767	
2023.10.15_15.49.53	-46.54717	-23.58626	TIM	5G	-94	42	767	
2023.10.15_15.49.54	-46.54725	-23.58618	TIM	5G	-94	42	766	
2023.10.15_15.49.55	-46.54733	-23.58613	TIM	5G	-94	40	765	
2023.10.15_15.49.57	-46.54748	-23.58603	TIM	5G	-94	39	765	
2023.10.15_15.49.58	-46.54757	-23.58596	TIM	5G	-92	39	766	
2023.10.15_15.49.59	-46.54766	-23.58591	TIM	5G	-92	39	768	
2023.10.15_15.50.00	-46.54774	-23.58584	TIM	5G	-92	38	767	
2023.10.15_15.50.01	-46.54781	-23.58578	TIM	5G	-90	38	768	
2023.10.15_15.50.02	-46.54788	-23.58571	TIM	5G	-90	39	769	
2023.10.15_15.50.03	-46.54796	-23.58561	TIM	5G	-90	42	768	
2023.10.15_15.50.04	-46.54804	-23.58555	TIM	5G	-90	41	770	
2023.10.15_15.50.05	-46.54811	-23.58547	TIM	5G	-90	38	769	
2023.10.15_15.50.05	-46.54811	-23.58547	TIM	4G	-98	38	769	
2023.10.15_15.50.07	-46.54826	-23.58532	TIM	4G	-98	42	769	
2023.10.15_15.50.08	-46.54834	-23.58524	TIM	4G	-90	42	768	
2023.10.15_15.50.09	-46.54844	-23.58519	TIM	5G	-90	44	769	
2023.10.15_15.50.11	-46.54858	-23.58509	TIM	5G	-99	39	768	
2023.10.15_15.50.11	-46.54858	-23.58509	TIM	5G	-99	39	768	
2023.10.15_15.50.12	-46.54865	-23.58502	TIM	5G	-99	36	768	
2023.10.15_15.50.13	-46.54871	-23.58493	TIM	5G	-99	38	768	
2023.10.15_15.50.14	-46.54877	-23.58486	TIM	5G	-106	38	769	
2023.10.15_15.50.15	-46.54886	-23.58480	TIM	5G	-106	38	770	
2023.10.15_15.50.17	-46.54901	-23.58466	TIM	5G	-110	39	769	
2023.10.15_15.50.18	-46.54909	-23.58459	TIM	5G	-110	41	769	
2023.10.15_15.50.19	-46.54918	-23.58451	TIM	5G	-110	41	769	
2023.10.15_15.50.20	-46.54927	-23.58444	TIM	5G	-111	42	769	
2023.10.15_15.50.21	-46.54938	-23.58440	TIM	5G	-111	41	769	
2023.10.15_15.50.22	-46.54949	-23.58436	TIM	5G	-111	40	769	
2023.10.15_15.50.23	-46.54959	-23.58428	TIM	5G	-112	39	769	
2023.10.15_15.50.24	-46.54967	-23.58424	TIM	5G	-112	38	768	
2023.10.15_15.50.26	-46.54983	-23.58415	TIM	5G	-109	35	768	
2023.10.15_15.50.28	-46.54997	-23.58406	TIM	5G	-109	38	768	
2023.10.15_15.50.29	-46.55008	-23.58401	TIM	5G	-109	40	770	
2023.10.15_15.50.30	-46.55016	-23.58397	TIM	5G	-109	39	770	
2023.10.15_15.50.32	-46.55035	-23.58391	TIM	5G	-110	40	770	
2023.10.15_15.50.33	-46.55046	-23.58385	TIM	5G	-110	41	769	
2023.10.15_15.50.34	-46.55056	-23.58381	TIM	5G	-110	40	769	
2023.10.15_15.50.35	-46.55066	-23.58377	TIM	5G	-110	38	769	
2023.10.15_15.50.36	-46.55066	-23.58377	TIM	4G	-96	38	769	
2023.10.15_15.50.36	-46.55077	-23.58372	TIM	4G	-96	43	769	
2023.10.15_15.50.37	-46.55086	-23.58368	TIM	4G	-96	41	769	
2023.10.15_15.50.38	-46.55100	-23.58364	TIM	4G	-98	46	771	
2023.10.15_15.50.39	-46.55111	-23.58359	TIM	4G	-98	40	769	
2023.10.15_15.50.40	-46.55121	-23.58356	TIM	4G	-99	40	768	
2023.10.15_15.50.42	-46.55139	-23.58350	TIM	5G	-110	38	767	
2023.10.15_15.50.43	-46.55148	-23.58346	TIM	5G	-110	37	766	
2023.10.15_15.50.45	-46.55163	-23.58338	TIM	5G	-97	33	767	
2023.10.15_15.50.46	-46.55163	-23.58338	TIM	5G	-97	33	767	
2023.10.15_15.50.47	-46.55183	-23.58332	TIM	5G	-109	37	765	
2023.10.15_15.50.49	-46.55201	-23.58322	TIM	5G	-109	39	762	
2023.10.15_15.50.50	-46.55213	-23.58318	TIM	5G	-111	41	762	
2023.10.15_15.50.52	-46.55231	-23.58310	TIM	5G	-111	39	761	
2023.10.15_15.50.53	-46.55242	-23.58304	TIM	5G	-112	40	760	
2023.10.15_15.50.54	-46.55255	-23.58299	TIM	5G	-112	44	760	
2023.10.15_15.50.55	-46.55266	-23.58298	TIM	5G	-112	40	763	
2023.10.15_15.50.56	-46.55277	-23.58293	TIM	5G	-112	39	763	
2023.10.15_15.50.58	-46.55297	-23.58288	TIM	5G	-112	38	763	
2023.10.15_15.50.59	-46.55308	-23.58285	TIM	5G	-112	40	762	
2023.10.15_15.50.59	-46.55308	-23.58285	TIM	5G	-112	40	762	
2023.10.15_15.51.01	-46.55328	-23.58279	TIM	5G	-100	38	761	
2023.10.15_15.51.02	-46.55339	-23.58276	TIM	5G	-100	39	758	
2023.10.15_15.51.03	-46.55339	-23.58276	TIM	5G	-100	39	758	
2023.10.15_15.51.04	-46.55363	-23.58272	TIM	5G	-100	41	758	
2023.10.15_15.51.05	-46.55373	-23.58269	TIM	5G	-101	41	758	
2023.10.15_15.51.06	-46.55385	-23.58266	TIM	5G	-101	41	759	
2023.10.15_15.51.07	-46.55397	-23.58264	TIM	5G	-101	42	759	
2023.10.15_15.51.08	-46.55409	-23.58260	TIM	5G	-103	39	759	
2023.10.15_15.51.10	-46.55427	-23.58256	TIM	5G	-103	40	759	
2023.10.15_15.51.12	-46.55447	-23.58254	TIM	5G	-102	39	759	
2023.10.15_15.51.13	-46.55459	-23.58253	TIM	5G	-102	39	757	
2023.10.15_15.51.14	-46.55470	-23.58253	TIM	5G	-104	38	757	
2023.10.15_15.51.15	-46.55480	-23.58251	TIM	5G	-104	36	757	
2023.10.15_15.51.16	-46.55491	-23.58250	TIM	5G	-104	39	757	
2023.10.15_15.51.17	-46.55501	-23.58248	TIM	5G	-104	39	756	
2023.10.15_15.51.17	-46.55501	-23.58248	TIM	4G	-104	39	756	
2023.10.15_15.51.18	-46.55511	-23.58246	TIM	4G	-104	39	756	
2023.10.15_15.51.19	-46.55522	-23.58245	TIM	4G	-104	39	756	
2023.10.15_15.51.19	-46.55522	-23.58245	TIM	4G	-94	39	756	
2023.10.15_15.51.20	-46.55533	-23.58243	TIM	4G	-94	40	756	
2023.10.15_15.51.21	-46.55544	-23.58240	TIM	4G	-94	36	756	
2023.10.15_15.51.23	-46.55572	-23.58235	TIM	4G	-96	40	755	
2023.10.15_15.51.24	-46.55588	-23.58231	TIM	4G	-93	45	754	
2023.10.15_15.51.26	-46.55599	-23.58223	TIM	4G	-99	36	756	
2023.10.15_15.51.27	-46.55599	-23.58223	TIM	5G	-99	36	756	
2023.10.15_15.51.28	-46.55618	-23.58217	TIM	5G	-99	37	755	
2023.10.15_15.51.29	-46.55630	-23.58215	TIM	5G	-99	37	754	
2023.10.15_15.51.30	-46.55640	-23.58211	TIM	5G	-101	40	751	
2023.10.15_15.51.32	-46.55657	-23.58205	TIM	5G	-103	39	750	
2023.10.15_15.51.33	-46.55667	-23.58202	TIM	5G	-102	39	750	
2023.10.15_15.51.34	-46.55679	-23.58199	TIM	5G	-102	40	749	
2023.10.15_15.51.35	-46.55690	-23.58197	TIM	5G	-102	42	749	
2023.10.15_15.51.35	-46.55690	-23.58197	TIM	4G	-100	42	749	
2023.10.15_15.51.37	-46.55709	-23.58191	TIM	4G	-102	40	749	
2023.10.15_15.51.37	-46.55709	-23.58191	TIM	5G	-102	40	749	
2023.10.15_15.51.39	-46.55727	-23.58184	TIM	5G	-102	41	746	
2023.10.15_15.51.40	-46.55742	-23.58183	TIM	5G	-101	41	746	
2023.10.15_15.51.41	-46.55754	-23.58181	TIM	5G	-101	40	747	
2023.10.15_15.51.42	-46.55766	-23.58180	TIM	5G	-101	40	749	
2023.10.15_15.51.43	-46.55777	-23.58178	TIM	5G	-101	42	749	
2023.10.15_15.51.45	-46.55798	-23.58173	TIM	5G	-98	41	750	
2023.10.15_15.51.47	-46.55815	-23.58170	TIM	5G	-99	35	750	
2023.10.15_15.51.49	-46.55833	-23.58168	TIM	5G	-101	30	751	
2023.10.15_15.51.50	-46.55842	-23.58166	TIM	5G	-101	34	750	
2023.10.15_15.51.52	-46.55857	-23.58163	TIM	5G	-101	33	753	
2023.10.15_15.51.54	-46.55871	-23.58158	TIM	5G	-101	31	755	
2023.10.15_15.51.56	-46.55889	-23.58160	TIM	5G	-101	31	758	
2023.10.15_15.51.58	-46.55908	-23.58163	TIM	5G	-101	31	760	
2023.10.15_15.51.59	-46.55919	-23.58164	TIM	5G	-101	37	760	
2023.10.15_15.52.00	-46.55930	-23.58166	TIM	5G	-101	33	761	
2023.10.15_15.52.01	-46.55941	-23.58168	TIM	5G	-89	32	762	
2023.10.15_15.52.01	-46.55941	-23.58168	TIM	3G	-81	32	762	
2023.10.15_15.52.03	-46.55958	-23.58171	TIM	3G	-81	31	760	
2023.10.15_15.52.05	-46.55977	-23.58173	TIM	3G	-79	29	760	
2023.10.15_15.52.07	-46.55993	-23.58176	TIM	3G	-79	28	759	
2023.10.15_15.52.08	-46.55993	-23.58176	TIM	3G	-95	28	759	
2023.10.15_15.52.09	-46.56011	-23.58180	TIM	3G	-95	30	759	
2023.10.15_15.52.11	-46.56026	-23.58184	TIM	3G	-95	29	759	
2023.10.15_15.52.11	-46.56026	-23.58184	TIM	3G	-81	29	759	
2023.10.15_15.52.13	-46.56043	-23.58186	TIM	3G	-81	30	762	
2023.10.15_15.52.15	-46.56057	-23.58188	TIM	3G	-81	28	762	
2023.10.15_15.52.17	-46.56076	-23.58189	TIM	3G	-87	29	764	
2023.10.15_15.52.19	-46.56093	-23.58192	TIM	3G	-87	31	765	
2023.10.15_15.52.21	-46.56109	-23.58194	TIM	3G	-87	33	765	
2023.10.15_15.52.23	-46.56124	-23.58199	TIM	3G	-79	29	765	
2023.10.15_15.52.25	-46.56136	-23.58202	TIM	3G	-77	23	766	
2023.10.15_15.52.27	-46.56148	-23.58203	TIM	3G	-77	20	766	
2023.10.15_15.52.27	-46.56148	-23.58203	TIM	3G	-87	20	766	
2023.10.15_15.52.29	-46.56158	-23.58200	TIM	3G	-87	19	766	
2023.10.15_15.52.31	-46.56167	-23.58194	TIM	3G	-87	16	767	
2023.10.15_15.52.33	-46.56177	-23.58180	TIM	3G	-79	16	768	
2023.10.15_15.52.35	-46.56177	-23.58180	TIM	3G	-93	16	768	
2023.10.15_15.52.36	-46.56187	-23.58173	TIM	3G	-93	16	768	
2023.10.15_15.52.37	-46.56187	-23.58173	TIM	3G	-91	16	768	
2023.10.15_15.52.39	-46.56189	-23.58159	TIM	3G	-91	16	768	
2023.10.15_15.52.42	-46.56179	-23.58178	TIM	3G	-77	1	768	
2023.10.15_15.52.46	-46.56179	-23.58178	TIM	3G	-85	1	768	
2023.10.15_15.52.54	-46.56179	-23.58178	TIM	3G	-85	0	768	
2023.10.15_15.52.56	-46.56179	-23.58178	TIM	3G	-85	0	768	
2023.10.15_15.52.58	-46.56181	-23.58188	TIM	3G	-83	1	768	
2023.10.15_15.53.26	-46.56181	-23.58188	TIM	4G	-92	0	768	
2023.10.15_15.53.28	-46.56181	-23.58188	TIM	5G	-87	0	768	
2023.10.15_15.53.36	-46.56200	-23.58190	TIM	5G	-91	43	768	
2023.10.15_15.53.37	-46.56211	-23.58218	TIM	5G	-91	48	759	
2023.10.15_15.53.38	-46.56232	-23.58215	TIM	5G	-91	48	761	
2023.10.15_15.53.39	-46.56261	-23.58215	TIM	5G	-89	59	764	
2023.10.15_15.53.40	-46.56282	-23.58218	TIM	5G	-89	61	765	
2023.10.15_15.53.41	-46.56304	-23.58221	TIM	5G	-89	64	766	
2023.10.15_15.53.42	-46.56327	-23.58229	TIM	5G	-88	71	763	
2023.10.15_15.53.43	-46.56349	-23.58232	TIM	5G	-88	74	762	
2023.10.15_15.53.44	-46.56372	-23.58235	TIM	5G	-91	76	760	
2023.10.15_15.53.45	-46.56397	-23.58240	TIM	5G	-89	80	756	
2023.10.15_15.53.46	-46.56422	-23.58245	TIM	5G	-89	79	755	
2023.10.15_15.53.47	-46.56444	-23.58248	TIM	5G	-89	78	754	
2023.10.15_15.53.48	-46.56469	-23.58250	TIM	5G	-82	80	751	
2023.10.15_15.53.49	-46.56493	-23.58253	TIM	5G	-82	82	752	
2023.10.15_15.53.50	-46.56515	-23.58256	TIM	5G	-82	82	753	
2023.10.15_15.53.51	-46.56539	-23.58260	TIM	5G	-79	82	751	
2023.10.15_15.53.52	-46.56560	-23.58263	TIM	5G	-79	79	751	
2023.10.15_15.53.53	-46.56583	-23.58265	TIM	5G	-79	81	752	
2023.10.15_15.53.54	-46.56603	-23.58267	TIM	5G	-79	78	752	
2023.10.15_15.53.55	-46.56625	-23.58268	TIM	5G	-79	78	751	
2023.10.15_15.53.56	-46.56646	-23.58270	TIM	5G	-79	78	753	
2023.10.15_15.53.57	-46.56669	-23.58271	TIM	5G	-85	79	753	
2023.10.15_15.53.58	-46.56690	-23.58273	TIM	5G	-85	79	753	
2023.10.15_15.53.59	-46.56713	-23.58274	TIM	5G	-85	80	753	
2023.10.15_15.54.00	-46.56737	-23.58277	TIM	5G	-88	81	752	
2023.10.15_15.54.01	-46.56759	-23.58280	TIM	5G	-88	79	751	
2023.10.15_15.54.02	-46.56780	-23.58281	TIM	5G	-88	81	752	
2023.10.15_15.54.03	-46.56801	-23.58283	TIM	5G	-85	79	750	
2023.10.15_15.54.04	-46.56821	-23.58285	TIM	5G	-85	79	749	
2023.10.15_15.54.05	-46.56844	-23.58288	TIM	5G	-85	79	749	
2023.10.15_15.54.06	-46.56866	-23.58289	TIM	5G	-84	78	750	
2023.10.15_15.54.07	-46.56889	-23.58291	TIM	5G	-84	79	752	
2023.10.15_15.54.08	-46.56911	-23.58290	TIM	5G	-84	80	751	
2023.10.15_15.54.09	-46.56932	-23.58288	TIM	5G	-87	78	752	
2023.10.15_15.54.10	-46.56956	-23.58289	TIM	5G	-87	81	752	
2023.10.15_15.54.10	-46.56956	-23.58289	TIM	4G	-86	81	752	
2023.10.15_15.54.11	-46.56979	-23.58290	TIM	4G	-86	79	753	
2023.10.15_15.54.12	-46.57002	-23.58290	TIM	4G	-86	82	754	
2023.10.15_15.54.13	-46.57027	-23.58290	TIM	5G	-87	86	752	
2023.10.15_15.54.14	-46.57053	-23.58289	TIM	4G	-104	91	752	
2023.10.15_15.54.14	-46.57053	-23.58289	TIM	4G	-107	91	752	
2023.10.15_15.54.15	-46.57075	-23.58287	TIM	4G	-107	88	753	
2023.10.15_15.54.16	-46.57100	-23.58286	TIM	5G	-107	88	753	
2023.10.15_15.54.16	-46.57100	-23.58286	TIM	5G	-107	88	753	
2023.10.15_15.54.17	-46.57121	-23.58284	TIM	5G	-107	85	752	
2023.10.15_15.54.18	-46.57139	-23.58285	TIM	5G	-104	78	752	
2023.10.15_15.54.19	-46.57159	-23.58282	TIM	5G	-104	80	752	
2023.10.15_15.54.20	-46.57179	-23.58283	TIM	5G	-104	79	753	
2023.10.15_15.54.21	-46.57201	-23.58282	TIM	5G	-103	79	754	
2023.10.15_15.54.22	-46.57224	-23.58280	TIM	5G	-103	81	753	
2023.10.15_15.54.22	-46.57224	-23.58280	TIM	4G	-99	81	753	
2023.10.15_15.54.23	-46.57244	-23.58280	TIM	4G	-99	79	753	
2023.10.15_15.54.24	-46.57264	-23.58278	TIM	4G	-99	78	753	
2023.10.15_15.54.25	-46.57288	-23.58275	TIM	4G	-99	82	752	
2023.10.15_15.54.26	-46.57312	-23.58274	TIM	4G	-99	86	752	
2023.10.15_15.54.26	-46.57312	-23.58274	TIM	4G	-100	86	752	
2023.10.15_15.54.27	-46.57333	-23.58278	TIM	4G	-100	83	752	
2023.10.15_15.54.28	-46.57354	-23.58283	TIM	4G	-100	83	750	
2023.10.15_15.54.29	-46.57375	-23.58288	TIM	4G	-103	79	749	
2023.10.15_15.54.30	-46.57397	-23.58294	TIM	4G	-103	80	751	
2023.10.15_15.54.31	-46.57421	-23.58297	TIM	4G	-109	83	753	
2023.10.15_15.54.32	-46.57436	-23.58305	TIM	4G	-109	74	753	
2023.10.15_15.54.32	-46.57436	-23.58305	TIM	4G	-107	74	753	
2023.10.15_15.54.33	-46.57454	-23.58311	TIM	4G	-107	73	752	
2023.10.15_15.54.34	-46.57475	-23.58318	TIM	4G	-107	77	753	
2023.10.15_15.54.34	-46.57475	-23.58318	TIM	5G	-100	77	753	
2023.10.15_15.54.35	-46.57493	-23.58323	TIM	5G	-100	73	754	
2023.10.15_15.54.36	-46.57514	-23.58332	TIM	5G	-96	76	753	
2023.10.15_15.54.36	-46.57514	-23.58332	TIM	5G	-96	76	753	
2023.10.15_15.54.37	-46.57535	-23.58343	TIM	5G	-96	80	753	
2023.10.15_15.54.38	-46.57554	-23.58352	TIM	5G	-96	79	752	
2023.10.15_15.54.39	-46.57574	-23.58362	TIM	5G	-96	79	751	
2023.10.15_15.54.40	-46.57597	-23.58373	TIM	5G	-92	81	752	
2023.10.15_15.54.41	-46.57614	-23.58381	TIM	5G	-92	80	751	
2023.10.15_15.54.42	-46.57636	-23.58390	TIM	5G	-92	80	752	
2023.10.15_15.54.42	-46.57636	-23.58390	TIM	4G	-88	80	752	
2023.10.15_15.54.43	-46.57658	-23.58399	TIM	4G	-88	80	752	
2023.10.15_15.54.44	-46.57679	-23.58406	TIM	4G	-88	78	751	
2023.10.15_15.54.45	-46.57702	-23.58413	TIM	4G	-90	79	751	
2023.10.15_15.54.46	-46.57720	-23.58421	TIM	4G	-90	76	751	
2023.10.15_15.54.46	-46.57720	-23.58421	TIM	4G	-92	76	751	
2023.10.15_15.54.47	-46.57741	-23.58428	TIM	4G	-92	79	752	
2023.10.15_15.54.48	-46.57760	-23.58435	TIM	4G	-92	75	752	
2023.10.15_15.54.49	-46.57779	-23.58442	TIM	4G	-90	72	753	
2023.10.15_15.54.50	-46.57798	-23.58444	TIM	4G	-90	70	754	
2023.10.15_15.54.51	-46.57817	-23.58447	TIM	4G	-111	67	754	
2023.10.15_15.54.52	-46.57835	-23.58451	TIM	4G	-111	67	753	
2023.10.15_15.54.53	-46.57835	-23.58451	TIM	4G	-84	67	753	
2023.10.15_15.54.53	-46.57851	-23.58452	TIM	4G	-84	62	753	
2023.10.15_15.54.54	-46.57869	-23.58454	TIM	4G	-84	62	754	
2023.10.15_15.54.55	-46.57869	-23.58454	TIM	4G	-85	62	754	
2023.10.15_15.54.55	-46.57886	-23.58457	TIM	4G	-85	64	754	
2023.10.15_15.54.56	-46.57902	-23.58462	TIM	4G	-85	65	755	
2023.10.15_15.54.57	-46.57918	-23.58460	TIM	5G	-95	62	753	
2023.10.15_15.54.58	-46.57932	-23.58461	TIM	5G	-95	60	753	
2023.10.15_15.54.59	-46.57932	-23.58461	TIM	5G	-95	60	753	
2023.10.15_15.54.59	-46.57944	-23.58464	TIM	5G	-95	51	752	
2023.10.15_15.55.00	-46.57958	-23.58465	TIM	5G	-91	51	752	
2023.10.15_15.55.01	-46.57972	-23.58466	TIM	5G	-91	52	753	
2023.10.15_15.55.02	-46.57984	-23.58470	TIM	5G	-91	49	752	
2023.10.15_15.55.03	-46.57984	-23.58470	TIM	4G	-82	49	752	
2023.10.15_15.55.03	-46.57994	-23.58472	TIM	4G	-82	38	752	
2023.10.15_15.55.04	-46.58007	-23.58474	TIM	4G	-82	42	752	
